A₁	Ⅰ	Ⅴ⁷⁺	ⅱ:[ⅱø·Ⅴ⁷]	ⅱø·Ⅴ⁷
	Ⅰ·ⅵ	ⅱ·Ⅴ⁷	ⅲ·Ⅵ⁷	ⅱ·Ⅴ⁷
A₂	Ⅰ	Ⅴ⁷⁺	ⅱ:[ⅱø·Ⅴ⁷]	ⅱø·Ⅴ⁷
	Ⅰ·ⅵ	ⅱ·Ⅴ⁷	Ⅰ·ⅱ	ⅲ·Ⅵ⁷
B	ⅱ	Ⅴ⁷	Ⅰ·Ⅴ⁷	Ⅰ
	ⅲ:[ⅱø	Ⅴ⁷]	ⅲ·Ⅵ⁷	ⅱ·Ⅴ⁷⁺
A₃	Ⅰ	Ⅴ⁷⁺	ⅱ:[ⅱø·Ⅴ⁷]	ⅱø·Ⅴ⁷
	Ⅰ·ⅵ	ⅱ·Ⅴ⁷	Ⅰ·(ⅵ	ⅱ·Ⅴ⁷)
