intro	𝄆ⅱ	Ⅴ⁷	Ⅰ	𝄎 𝄇
verse𝄋	𝄆ⅱ	Ⅴ⁷	Ⅰ	𝄎
	ⅱ	Ⅴ⁷	Ⅰ	𝄎
	ⅱ	Ⅴ⁷	Ⅱ:[ⅱ	Ⅴ⁷]
	ⅱ	𝄎	Ⅴ⁷	·NC 𝄇
chorus	ⅱ	Ⅴ⁷	Ⅰ	𝄎
	ⅱ	Ⅴ⁷	Ⅰ	𝄎
	ⅱ	Ⅴ⁷	Ⅱ:[ⅱ	Ⅴ⁷]
	ⅱ	Ⅴ⁷	Ⅰ	·NC 𝄉 no repeat
tag	ⅱ	Ⅴ⁷	Ⅱ:[ⅱ	Ⅴ⁷]
	ⅱ	Ⅴ⁷	Ⅰ	
