A₁	Ⅰ	𝄎	Ⅴ⁷/Ⅴ	𝄎
	ⅱ	Ⅴ⁷	Ⅰ	(ⅱ·Ⅴ⁷)
A₂	Ⅰ	𝄎	Ⅴ⁷/Ⅴ	𝄎
	ⅱ	Ⅴ⁷	Ⅰ	Ⅳ:[ⅱ·Ⅴ⁷]
B	Ⅳ	𝄎	𝄎	𝄎
	Ⅴ⁷/Ⅴ	𝄎	ⅱ	Ⅴ⁷
A₃	Ⅰ	𝄎	Ⅴ⁷/Ⅴ	𝄎
	ⅱ	Ⅴ⁷	Ⅰ	(ⅱ·Ⅴ⁷)
